product_sku_code,customer,year,yearweek,nielsen_total_volume,promotion_indicator,top_brand,flavor_internal,pack_type_internal,pack_size_internal,units_per_package_internal,material_medium_description,price_per_item,price_per_litre,price_per_100ml,week,week_sin,week_cos,continuous_week
414197,L2_ASDA,2023,202303,5487,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.4877,1.321098485,0.132109848,3,0.354604887,0.935016243,2
409690,L2_ASDA,2023,202303,4188,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,2.9932,1.133787879,0.113378788,3,0.354604887,0.935016243,2
429221,L2_MORRISONS,2023,202301,1022,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.569,1.569,0.1569,1,0.12053668,0.992708874,0
207883,L2_CRTG,2023,202304,152,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4342,2.894666667,0.289466667,4,0.464723172,0.885456026,3
207883,L2_TESCO,2023,202303,638,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4374,2.916,0.2916,3,0.354604887,0.935016243,2
414197,L2_SAINSBURY'S,2023,202305,3159,0,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.4733,1.315643939,0.131564394,5,0.568064747,0.822983866,4
408320,L2_TESCO,2023,202303,33405,0,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.3809,0.69045,0.069045,3,0.354604887,0.935016243,2
409690,L2_ASDA,2023,202304,4061,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.1276,1.18469697,0.118469697,4,0.464723172,0.885456026,3
452780,L2_CRTG,2023,202304,2243,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,4.5205,2.26025,0.226025,4,0.464723172,0.885456026,3
283971,L2_CRTG,2023,202301,4040,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,1.9995,1.142571429,0.114257143,1,0.12053668,0.992708874,0
409690,L2_ASDA,2023,202307,3848,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.2795,1.242234848,0.124223485,7,0.748510748,0.663122658,6
429221,L2_ASDA,2023,202308,787,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.6992,1.6992,0.16992,8,0.822983866,0.568064747,7
409690,L2_MORRISONS,2023,202308,3927,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.1281,1.184886364,0.118488636,8,0.822983866,0.568064747,7
414197,L2_ASDA,2023,202310,7989,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.4869,1.320795455,0.132079545,10,0.935016243,0.354604887,9
414198,L2_SAINSBURY'S,2023,202351,7082,0,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,2.0439,1.02195,0.102195,51,-0.12053668,0.992708874,50
283978,L2_MORRISONS,2023,202352,39197,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.4138,1.379314286,0.137931429,52,6.43e-16,1.0,51
408320,L2_ASDA,2023,202342,18237,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.2444,0.6222,0.06222,42,-0.935016243,0.354604887,41
408320,L2_SAINSBURY'S,2023,202343,9990,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.3106,0.6553,0.06553,43,-0.885456026,0.464723172,42
452780,L2_TESCO,2023,202304,12059,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,4.487,2.2435,0.22435,4,0.464723172,0.885456026,3
409690,L2_SAINSBURY'S,2023,202307,3522,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,2.9628,1.122272727,0.112227273,7,0.748510748,0.663122658,6
407265,L2_MORRISONS,2023,202310,311,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4242,2.828,0.2828,10,0.935016243,0.354604887,9
283978,L2_MORRISONS,2023,202306,27761,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.3037,1.3164,0.13164,6,0.663122658,0.748510748,5
414197,L2_CRTG,2023,202310,4616,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.5103,1.329659091,0.132965909,10,0.935016243,0.354604887,9
414197,L2_CRTG,2023,202307,4909,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.5063,1.328143939,0.132814394,7,0.748510748,0.663122658,6
207883,L2_SAINSBURY'S,2023,202307,209,0,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.45,3.0,0.3,7,0.748510748,0.663122658,6
407265,L2_CRTG,2023,202309,286,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4393,2.928666667,0.292866667,9,0.885456026,0.464723172,8
452780,L2_CRTG,2023,202310,1327,0,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.7395,2.86975,0.286975,10,0.935016243,0.354604887,9
407265,L2_CRTG,2023,202311,228,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4396,2.930666667,0.293066667,11,0.970941817,0.239315664,10
409690,L2_MORRISONS,2023,202327,4301,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.3844,1.281969697,0.12819697,27,-0.12053668,-0.992708874,26
407265,L2_SAINSBURY'S,2023,202327,212,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4529,3.019333333,0.301933333,27,-0.12053668,-0.992708874,26
283971,L2_SAINSBURY'S,2023,202329,2204,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.3822,1.361257143,0.136125714,29,-0.354604887,-0.935016243,28
283971,L2_MORRISONS,2023,202330,4085,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4039,1.373657143,0.137365714,30,-0.464723172,-0.885456026,29
414197,L2_ASDA,2023,202328,7035,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7415,1.417234848,0.141723485,28,-0.239315664,-0.970941817,27
429221,L2_MORRISONS,2023,202330,972,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.8967,1.8967,0.18967,30,-0.464723172,-0.885456026,29
429221,L2_SAINSBURY'S,2023,202326,1268,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.7764,1.7764,0.17764,26,-3.22e-16,-1.0,25
414198,L2_TESCO,2023,202308,14900,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.7221,0.86105,0.086105,8,0.822983866,0.568064747,7
452780,L2_CRTG,2023,202308,945,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,4.5153,2.25765,0.225765,8,0.822983866,0.568064747,7
414198,L2_ASDA,2023,202330,12108,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.8471,0.92355,0.092355,30,-0.464723172,-0.885456026,29
452780,L2_TESCO,2023,202330,11281,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.2039,2.60195,0.260195,30,-0.464723172,-0.885456026,29
452780,L2_CRTG,2023,202327,1521,0,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,6.27,3.135,0.3135,27,-0.12053668,-0.992708874,26
408320,L2_CRTG,2023,202348,10186,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.35,0.675,0.0675,48,-0.464723172,0.885456026,47
207883,L2_ASDA,2023,202349,1622,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4235,2.823333333,0.282333333,49,-0.354604887,0.935016243,48
283971,L2_ASDA,2023,202346,4896,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4065,1.375142857,0.137514286,46,-0.663122658,0.748510748,45
207883,L2_CRTG,2023,202347,1025,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4535,3.023333333,0.302333333,47,-0.568064747,0.822983866,46
283971,L2_ASDA,2023,202348,5054,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4053,1.374457143,0.137445714,48,-0.464723172,0.885456026,47
407265,L2_TESCO,2023,202349,566,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4347,2.898,0.2898,49,-0.354604887,0.935016243,48
414197,L2_CRTG,2023,202347,4064,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7388,1.416212121,0.141621212,47,-0.568064747,0.822983866,46
408320,L2_ASDA,2023,202347,20451,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.2284,0.6142,0.06142,47,-0.568064747,0.822983866,46
283971,L2_MORRISONS,2023,202347,4118,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4177,1.381542857,0.138154286,47,-0.568064747,0.822983866,46
407265,L2_MORRISONS,2023,202346,390,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4239,2.826,0.2826,46,-0.663122658,0.748510748,45
207883,L2_TESCO,2023,202348,1019,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4374,2.916,0.2916,48,-0.464723172,0.885456026,47
414198,L2_MORRISONS,2023,202331,6401,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.8763,0.93815,0.093815,31,-0.568064747,-0.822983866,30
409690,L2_ASDA,2023,202332,4895,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.231,1.223863636,0.122386364,32,-0.663122658,-0.748510748,31
283971,L2_SAINSBURY'S,2023,202331,2139,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.3702,1.3544,0.13544,31,-0.568064747,-0.822983866,30
414197,L2_MORRISONS,2023,202331,3190,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7615,1.424810606,0.142481061,31,-0.568064747,-0.822983866,30
414197,L2_MORRISONS,2023,202334,4044,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7625,1.425189394,0.142518939,34,-0.822983866,-0.568064747,33
452780,L2_SAINSBURY'S,2023,202335,3770,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,4.9931,2.49655,0.249655,35,-0.885456026,-0.464723172,34
207883,L2_ASDA,2023,202337,1567,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4218,2.812,0.2812,37,-0.970941817,-0.239315664,36
207883,L2_TESCO,2023,202337,970,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4394,2.929333333,0.292933333,37,-0.970941817,-0.239315664,36
283978,L2_MORRISONS,2023,202340,26903,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.4308,1.389028571,0.138902857,40,-0.992708874,0.12053668,39
408320,L2_SAINSBURY'S,2023,202346,11263,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.244,0.622,0.0622,46,-0.663122658,0.748510748,45
452780,L2_MORRISONS,2023,202333,2758,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,4.8433,2.42165,0.242165,33,-0.748510748,-0.663122658,32
452780,L2_ASDA,2023,202334,4317,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.1074,2.5537,0.25537,34,-0.822983866,-0.568064747,33
283978,L2_ASDA,2023,202337,41114,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.4022,1.372685714,0.137268571,37,-0.970941817,-0.239315664,36
407265,L2_MORRISONS,2023,202337,321,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.419,2.793333333,0.279333333,37,-0.970941817,-0.239315664,36
409690,L2_CRTG,2023,202340,453,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,2.9692,1.12469697,0.112469697,40,-0.992708874,0.12053668,39
408320,L2_ASDA,2023,202337,21338,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.2388,0.6194,0.06194,37,-0.970941817,-0.239315664,36
414198,L2_TESCO,2023,202336,17495,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.8814,0.9407,0.09407,36,-0.935016243,-0.354604887,35
408320,L2_MORRISONS,2023,202338,9015,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.416,0.708,0.0708,38,-0.992708874,-0.12053668,37
409690,L2_SAINSBURY'S,2023,202337,4946,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.2207,1.219962121,0.121996212,37,-0.970941817,-0.239315664,36
283971,L2_CRTG,2023,202317,3739,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.247,1.284,0.1284,17,0.885456026,-0.464723172,16
414198,L2_MORRISONS,2023,202318,8458,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.6904,0.8452,0.08452,18,0.822983866,-0.568064747,17
429221,L2_CRTG,2023,202319,322,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,2.1092,2.1092,0.21092,19,0.748510748,-0.663122658,18
207883,L2_ASDA,2023,202319,1651,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4182,2.788,0.2788,19,0.748510748,-0.663122658,18
407265,L2_MORRISONS,2023,202320,331,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4237,2.824666667,0.282466667,20,0.663122658,-0.748510748,19
409690,L2_MORRISONS,2023,202320,4264,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.0363,1.150113636,0.115011364,20,0.663122658,-0.748510748,19
414198,L2_CRTG,2023,202321,7955,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.905,0.9525,0.09525,21,0.568064747,-0.822983866,20
409690,L2_TESCO,2023,202316,12452,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.1454,1.191439394,0.119143939,16,0.935016243,-0.354604887,15
409690,L2_TESCO,2023,202318,13330,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.1247,1.183598485,0.118359848,18,0.822983866,-0.568064747,17
409690,L2_CRTG,2023,202319,3698,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,2.9932,1.133787879,0.113378788,19,0.748510748,-0.663122658,18
429221,L2_ASDA,2023,202320,1459,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.1504,1.1504,0.11504,20,0.663122658,-0.748510748,19
409690,L2_MORRISONS,2023,202316,3743,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.0419,1.152234848,0.115223485,16,0.935016243,-0.354604887,15
207883,L2_SAINSBURY'S,2023,202317,217,0,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.45,3.0,0.3,17,0.885456026,-0.464723172,16
408320,L2_TESCO,2023,202321,50211,0,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.3807,0.69035,0.069035,21,0.568064747,-0.822983866,20
283978,L2_SAINSBURY'S,2023,202324,37268,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.3091,1.319485714,0.131948571,24,0.239315664,-0.970941817,23
414198,L2_CRTG,2023,202322,7427,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,2.0353,1.01765,0.101765,22,0.464723172,-0.885456026,21
207883,L2_CRTG,2023,202323,230,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4258,2.838666667,0.283866667,23,0.354604887,-0.935016243,22
414198,L2_CRTG,2023,202323,6762,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,2.0313,1.01565,0.101565,23,0.354604887,-0.935016243,22
429221,L2_TESCO,2023,202322,4327,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.7917,1.7917,0.17917,22,0.464723172,-0.885456026,21
283971,L2_SAINSBURY'S,2023,202323,1944,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.3687,1.353542857,0.135354286,23,0.354604887,-0.935016243,22
407265,L2_SAINSBURY'S,2023,202325,131,0,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.6,4.0,0.4,25,0.12053668,-0.992708874,24
414198,L2_TESCO,2023,202323,18262,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.6891,0.84455,0.084455,23,0.354604887,-0.935016243,22
452780,L2_SAINSBURY'S,2023,202318,5810,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,4.4093,2.20465,0.220465,18,0.822983866,-0.568064747,17
452780,L2_CRTG,2023,202343,1794,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.2785,2.63925,0.263925,43,-0.885456026,0.464723172,42
452780,L2_TESCO,2023,202317,11148,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,4.3506,2.1753,0.21753,17,0.885456026,-0.464723172,16
452780,L2_MORRISONS,2023,202324,2327,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,4.9007,2.45035,0.245035,24,0.239315664,-0.970941817,23
452780,L2_SAINSBURY'S,2023,202343,2494,0,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.648,2.824,0.2824,43,-0.885456026,0.464723172,42
452780,L2_TESCO,2023,202313,6278,0,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.0565,2.52825,0.252825,13,1.0,-1.61e-16,12
429221,L2_CRTG,2023,202352,670,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.7063,1.7063,0.17063,52,6.43e-16,1.0,51
207883,L2_CRTG,2023,202351,1119,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4471,2.980666667,0.298066667,51,-0.12053668,0.992708874,50
429221,L2_CRTG,2023,202351,831,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.4654,1.4654,0.14654,51,-0.12053668,0.992708874,50
414198,L2_ASDA,2023,202351,21963,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.8167,0.90835,0.090835,51,-0.12053668,0.992708874,50
407265,L2_MORRISONS,2023,202352,339,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4187,2.791333333,0.279133333,52,6.43e-16,1.0,51
283978,L2_ASDA,2023,202344,43130,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.4009,1.371942857,0.137194286,44,-0.822983866,0.568064747,43
283978,L2_CRTG,2023,202342,24983,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.3991,1.370914286,0.137091429,42,-0.935016243,0.354604887,41
409690,L2_TESCO,2023,202343,9080,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.7287,1.412386364,0.141238636,43,-0.885456026,0.464723172,42
408320,L2_MORRISONS,2023,202342,9148,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.3578,0.6789,0.06789,42,-0.935016243,0.354604887,41
452780,L2_ASDA,2023,202341,3522,0,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.0357,2.51785,0.251785,41,-0.970941817,0.239315664,40
429221,L2_ASDA,2023,202345,1679,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.1284,1.1284,0.11284,45,-0.748510748,0.663122658,44
407265,L2_SAINSBURY'S,2023,202344,516,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4331,2.887333333,0.288733333,44,-0.822983866,0.568064747,43
414197,L2_SAINSBURY'S,2023,202312,3384,0,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.4811,1.318598485,0.131859848,12,0.992708874,0.12053668,11
207883,L2_TESCO,2023,202312,844,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.4374,2.916,0.2916,12,0.992708874,0.12053668,11
409690,L2_ASDA,2023,202313,4128,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,2.9712,1.125454545,0.112545455,13,1.0,-1.61e-16,12
407265,L2_SAINSBURY'S,2023,202315,134,0,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.45,3.0,0.3,15,0.970941817,-0.239315664,14
414197,L2_ASDA,2023,202313,7171,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.4862,1.320530303,0.13205303,13,1.0,-1.61e-16,12
407265,L2_CRTG,2023,202315,204,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4163,2.775333333,0.277533333,15,0.970941817,-0.239315664,14
409690,L2_CRTG,2023,202315,263,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,2.9358,1.112045455,0.111204545,15,0.970941817,-0.239315664,14
414198,L2_CRTG,2023,202316,7629,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.787,0.8935,0.08935,16,0.935016243,-0.354604887,15
414198,L2_CRTG,2023,202312,7324,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.8447,0.92235,0.092235,12,0.992708874,0.12053668,11
408320,L2_CRTG,2023,202313,9702,0,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.6609,0.83045,0.083045,13,1.0,-1.61e-16,12
283971,L2_MORRISONS,2023,202313,3985,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.3228,1.327314286,0.132731429,13,1.0,-1.61e-16,12
283971,L2_MORRISONS,2023,202301,3885,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.3228,1.327314286,0.132731429,1,0.12053668,0.992708874,0
283978,L2_MORRISONS,2023,202301,26507,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.3241,1.328057143,0.132805714,1,0.12053668,0.992708874,0
429221,L2_CRTG,2023,202305,323,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,2.1029,2.1029,0.21029,5,0.568064747,0.822983866,4
408320,L2_CRTG,2023,202302,9633,0,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.648,0.824,0.0824,2,0.239315664,0.970941817,1
409690,L2_TESCO,2023,202302,10500,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.0874,1.169469697,0.11694697,2,0.239315664,0.970941817,1
407265,L2_MORRISONS,2023,202303,339,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4197,2.798,0.2798,3,0.354604887,0.935016243,2
429221,L2_TESCO,2023,202304,3840,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.6225,1.6225,0.16225,4,0.464723172,0.885456026,3
283978,L2_CRTG,2023,202301,29950,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.0045,1.145428571,0.114542857,1,0.12053668,0.992708874,0
283971,L2_CRTG,2023,202302,4555,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.0003,1.143028571,0.114302857,2,0.239315664,0.970941817,1
283978,L2_SAINSBURY'S,2023,202305,31189,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.3027,1.315828571,0.131582857,5,0.568064747,0.822983866,4
407265,L2_SAINSBURY'S,2023,202301,120,0,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.45,3.0,0.3,1,0.12053668,0.992708874,0
409690,L2_SAINSBURY'S,2023,202303,3157,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,2.9512,1.117878788,0.111787879,3,0.354604887,0.935016243,2
414198,L2_MORRISONS,2023,202305,7683,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.6836,0.8418,0.08418,5,0.568064747,0.822983866,4
283978,L2_CRTG,2023,202310,23914,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.2579,1.290228571,0.129022857,10,0.935016243,0.354604887,9
414197,L2_CRTG,2023,202311,4810,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.4957,1.324128788,0.132412879,11,0.970941817,0.239315664,10
283978,L2_TESCO,2023,202341,86714,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.3945,1.368285714,0.136828571,41,-0.970941817,0.239315664,40
408320,L2_SAINSBURY'S,2023,202345,10619,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.2249,0.61245,0.061245,45,-0.748510748,0.663122658,44
